id,first_name,last_name,email,phone,job_title,department_id,is_active,email_verified,created_at,last_login_at
ae75c4a9-7ea7-409f-a66c-06627caee92d,Zied,Bouzid,zied.bouzid@capgemini.com,+21654011623,Business analyst,6,False,False,2025-12-20 07:20:58.505120+00:00,2026-02-20 10:45:51.952109+00:00
7b19046f-9ad2-4f03-b469-0a8c894bbccb,Sami,Mejri,sami.mejri@capgemini.com,+21658125654,Data engineer IoT,7,True,True,2024-12-27 16:27:20.965962+00:00,2025-01-22 17:32:06.077703+00:00
1878e9de-abc1-4dcc-b6d3-1113c76c1a59,Siwar,Mabrouk,siwar.mabrouk@capgemini.com,+21658867038,Responsable financier,3,True,True,2023-12-06 19:00:46.172500+00:00,2026-04-10 02:40:01.384070+00:00
1ee0455f-7a11-42b3-883e-1a778adfa225,Fares,Ben Ali,fares.ben.ali@capgemini.com,+21628381633,Ingénieur logiciel,1,True,True,2023-11-07 06:40:22.190531+00:00,2025-04-16 22:49:26.848756+00:00
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,Aicha,Ksouri,aicha.ksouri@capgemini.com,+21690875245,Scrum master,6,True,True,2026-04-15 20:25:52.993372+00:00,2026-04-19 15:08:53.193040+00:00
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,Iyed,Bagga,iyed.bagga@capgemini.com,+21651033642,Gestionnaire paie,2,True,True,2023-10-20 18:46:47.778939+00:00,2024-08-19 19:51:53.801618+00:00
b0d526ca-0d90-450b-90b4-50747cab06a8,Dorrah,Dhaoui,dorrah.dhaoui@capgemini.com,+21625136347,Commercial B2B,5,False,True,2026-03-30 20:54:11.295888+00:00,2026-04-19 23:30:35.031732+00:00
801da756-704e-490d-a6e0-da0816bd7066,Rahma,Cherif,rahma.cherif@capgemini.com,+21621857207,Comptable,3,True,True,2025-11-22 07:23:47.964697+00:00,2025-12-10 12:48:22.555161+00:00
16ce6d70-5405-478a-a25a-cc332ef4b47c,Youssef,Sghaier,youssef.sghaier@capgemini.com,+21655223882,Conseiller support niveau 2,9,True,True,2025-07-27 08:00:21.382015+00:00,2025-08-12 12:54:34.244734+00:00
04ae859c-0c10-43f9-b75f-3eda713debdb,Amine,Masmoudi,amine.masmoudi@capgemini.com,+21695181385,Talent acquisition specialist,2,True,True,2026-04-19 10:21:46.536142+00:00,2026-04-19 15:23:30.233239+00:00
ce27506a-6bbb-4843-9346-2fd118966745,Manon,Leroy,manon.leroy@capgemini.com,+21694908015,Responsable financier,3,True,True,2026-01-30 22:43:05.592389+00:00,2026-03-08 01:24:46.899418+00:00
eb0e5714-103d-4cc9-9b7e-b0267f027196,Saber,Ghariani,saber.ghariani@capgemini.com,+21658127084,Responsable formation,2,True,True,2024-02-22 23:17:51.461340+00:00,2025-09-18 11:53:50.346981+00:00
036311af-4d37-429f-bcee-1957beb2bdf5,Maxime,Blanc,maxime.blanc@capgemini.com,+21658650837,Chargé d’études marketing,4,True,True,2023-11-17 18:14:31.262394+00:00,2025-02-21 15:08:49.784914+00:00
083adc5e-4f88-4bb2-98cc-7d2b6713765f,Yosra,Bouslama,yosra.bouslama@capgemini.com,+21691071717,Trésorier,3,True,True,2023-12-07 02:23:21.612540+00:00,2024-05-11 21:59:46.223555+00:00
b84486da-21ec-4b82-bf29-a0ba711862f5,Sarra,Kammoun,sarra.kammoun@capgemini.com,+21621545650,Ingénieur qualité,8,True,True,2024-08-27 21:44:50.087265+00:00,2025-02-10 10:19:18.509340+00:00
9cca5d9d-2083-45f2-baf5-a904076fa298,Laura,Girard,laura.girard@capgemini.com,+21655592031,Responsable développement,6,True,True,2024-09-06 01:54:49.527621+00:00,2026-04-03 18:14:55.542473+00:00
caca8e6f-6250-4097-921b-cd1598cb3532,Zied,Bennour,zied.bennour@capgemini.com,+21627516227,Analyste financier,3,True,True,2024-09-25 14:34:35.771422+00:00,2025-05-17 11:57:15.188217+00:00
a912e90c-b716-4a56-8005-1c9111759dfd,Karim,Guermazi,karim.guermazi@capgemini.com,+21650444580,Responsable RH,2,True,True,2025-02-04 13:41:27.813733+00:00,2026-04-09 15:53:23.735649+00:00
ab9a105c-5f0d-4478-9b04-9f0953d430cb,Amine,Sassi,amine.sassi@capgemini.com,+21698990325,Data analyst,1,True,True,2025-11-28 01:21:47.608585+00:00,2026-02-14 16:31:27.611559+00:00
69055cc0-87cb-4fa5-8c26-8295525fd6a6,Sarah,Navarro,sarah.navarro@capgemini.com,+21622192839,Responsable conformité,10,False,False,2025-06-22 14:46:32.196874+00:00,2025-07-18 08:08:48.275436+00:00
54ff204c-a298-4d0d-bd0e-d9817a501b70,Nour,Boughzela,nour.boughzela@capgemini.com,+21697406372,Responsable RH,2,True,True,2023-12-17 12:12:19.644056+00:00,2024-01-31 22:23:37.346664+00:00
2237a47b-d19c-43f7-b1bb-db7310cd2750,Chaker,Ferchichi,chaker.ferchichi@capgemini.com,+21654789253,Coordinateur projet,6,True,True,2023-05-12 23:29:20.422434+00:00,2023-06-28 19:33:55.866794+00:00
d0254122-89ed-45f1-9608-36032344bddd,Yosra,Mhiri,yosra.mhiri@capgemini.com,+21650961094,Gestionnaire paie,2,True,True,2024-04-06 15:53:03.464628+00:00,2024-12-23 00:44:35.017880+00:00
9c80f797-b35a-496e-a518-bd9b32ba13b9,Grace,Michel,grace.michel@capgemini.com,+21694562171,Ingénieur qualité,8,True,True,2025-01-30 17:31:17.521979+00:00,2025-12-06 04:10:03.286787+00:00
592aac8f-3efc-40e6-8749-bea31258b4be,Rami,Derbel,rami.derbel@capgemini.com,+21658551927,Chef de projet,6,True,True,2024-01-30 15:27:04.840545+00:00,2024-12-30 00:56:56.833821+00:00
ff547326-c297-4923-8b93-97313a467f80,Ikram,Ben Othmen,ikram.ben.othmen@capgemini.com,+21654983581,Gestionnaire paie,2,True,True,2023-11-27 20:23:01.199892+00:00,2025-05-31 20:32:38.836384+00:00
9de64ac2-5823-48b6-ad5a-3f693fa94794,Houssem,Gharbi,houssem.gharbi@capgemini.com,+21653142646,Gestionnaire paie,2,True,True,2024-09-24 08:56:37.431673+00:00,2024-12-26 22:33:22.171926+00:00
51ebf637-56d7-4151-9a37-caaafc9dbb76,Kenza,Marzouk,kenza.marzouk@capgemini.com,+21636346216,Product owner,6,False,True,2023-08-09 02:18:36.291811+00:00,2024-04-27 07:12:11.189151+00:00
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,Aymen,Jlassi,aymen.jlassi@capgemini.com,+21622047035,Ingénieur avant-vente,5,True,True,2025-05-27 16:50:36.196133+00:00,2025-09-29 00:50:08.704467+00:00
ed82293a-7780-4964-81ba-549c9d99252e,Rihab,Ksouri,rihab.ksouri@capgemini.com,+21691902387,Responsable développement,6,False,False,2023-12-19 03:15:46.568542+00:00,2024-04-14 07:16:44.258213+00:00
e85bf3a0-343f-43c6-9d3c-0139253eb5fe,Salma,Tlili,salma.tlili@capgemini.com,+21696748568,DevOps engineer,1,True,False,2026-03-09 18:57:14.455062+00:00,2026-04-09 20:48:48.876133+00:00
cba14f0b-756c-46b4-82ed-29b71212aeae,Grace,Blanc,grace.blanc@capgemini.com,+21621765030,Scrum master,6,True,True,2023-10-15 18:16:12.144231+00:00,2026-03-09 10:18:14.656259+00:00
d17fb9bc-4d75-4c84-a425-1d1973803d5a,Carlos,Morel,carlos.morel@capgemini.com,+21690617212,Firmware engineer,7,True,True,2023-07-12 16:57:26.252445+00:00,2025-03-31 09:38:46.811624+00:00
1c9ec459-2c6a-47a7-b3cb-6090d55196b1,David,Bertrand,david.bertrand@capgemini.com,+21650463432,Architecte IoT,7,True,True,2024-06-11 21:38:17.173116+00:00,2026-01-22 21:07:10.219179+00:00
465719ec-e1f8-4d36-9993-f4ac5c2f5ce8,Claire,Lefebvre,claire.lefebvre@capgemini.com,+21699590535,Administrateur systèmes,1,True,False,2024-12-09 06:31:58.217403+00:00,2025-06-10 19:00:01.158854+00:00
4abcf7de-7bd9-4a8b-8086-69d62985a420,Bilel,Sghaier,bilel.sghaier@capgemini.com,+21625612219,SEO specialist,4,True,True,2025-01-23 18:07:18.844451+00:00,2025-02-23 01:49:25.429339+00:00
bcd22804-cb9b-430b-879b-fbdade368183,Sonia,Louati,sonia.louati@capgemini.com,+21656170783,Consultant innovation,6,True,True,2025-12-12 19:53:20.569424+00:00,2026-01-01 11:25:16.636862+00:00
d4a71d21-d547-4736-9c69-2ae754d8e3f0,Nourhene,Bouhlel,nourhene.bouhlel@capgemini.com,+21629899066,Firmware engineer,7,True,False,2025-03-15 20:16:36.350036+00:00,2025-09-14 14:22:52.951131+00:00
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,Nesrine,Jlassi,nesrine.jlassi@capgemini.com,+21693400730,Responsable formation,2,True,True,2024-09-29 07:56:40.060263+00:00,2025-11-24 11:47:17.308193+00:00
3577cac5-0476-4aff-b030-5793997dce28,Chaima,Elloumi,chaima.elloumi@capgemini.com,+21653762234,Data analyst,1,True,True,2026-04-22 08:37:38.881192+00:00,2026-04-24 05:23:32.697028+00:00
452777ba-f4f5-499a-b425-429aeb0e3b1c,Antoine,Leroy,antoine.leroy@capgemini.com,+21650692255,Manager IT,1,False,False,2025-08-08 01:21:53.248882+00:00,2025-08-11 15:19:23.026693+00:00
1b030e36-9144-4f9e-b30f-599f3b124204,Mourad,Guetat,mourad.guetat@capgemini.com,+21651835614,Coordinateur projet,6,True,True,2024-02-24 11:32:09.842108+00:00,2025-02-05 12:39:26.520886+00:00
544f4247-a6c8-459e-997a-f558b28f1006,Siwar,Frikha,siwar.frikha@capgemini.com,+21629068756,Auditeur interne,3,True,True,2023-10-30 11:48:42.275306+00:00,2025-03-16 06:08:42.501898+00:00
a76c196d-d55a-489a-9e41-2892f1411a8b,Rahma,Masmoudi,rahma.masmoudi@capgemini.com,+21640207768,Chargé marketing,4,True,True,2026-01-25 13:43:38.040724+00:00,2026-04-18 16:45:39.946130+00:00
317b3030-2453-480a-be7a-493d61b447f0,Hend,Kammoun,hend.kammoun@capgemini.com,+21694984188,Chef de projet,6,True,True,2025-06-11 02:35:35.342388+00:00,2025-07-02 06:46:06.346380+00:00
017696a2-9349-44d2-85ef-da7c880e1732,Miguel,Martin,miguel.martin@capgemini.com,+21622448802,Manager IT,1,True,True,2023-09-30 20:48:08.535166+00:00,2024-02-02 03:16:26.902040+00:00
48ecf4f9-3692-43b7-ae68-8199908358ec,Salma,Ferjani,salma.ferjani@capgemini.com,+21696502531,Ingénieur logiciel,1,True,True,2026-02-24 16:45:12.608915+00:00,2026-04-14 00:55:59.654515+00:00
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,Mia,Roux,mia.roux@capgemini.com,+21697348245,Content manager,4,True,True,2026-03-26 16:29:36.427584+00:00,2026-04-14 14:49:37.564544+00:00
f6806b32-13b0-4bad-8432-75e40ac780cd,Dorrah,Khemiri,dorrah.khemiri@capgemini.com,+21694820430,SEO specialist,4,False,False,2025-04-08 06:18:04.674386+00:00,2025-04-09 19:08:22.987236+00:00
523b8c7a-c2fe-456d-b96a-d35efdae8e10,Tarek,Cherif,tarek.cherif@capgemini.com,+21623107780,Test lead,8,True,False,2024-03-20 09:31:24.195865+00:00,2024-08-30 17:02:19.898011+00:00
c413e723-b297-4c8d-b0ed-efcc688a626c,Sofiane,Belhaj,sofiane.belhaj@capgemini.com,+21636255733,Analyste financier,3,True,False,2024-10-30 22:00:24.449317+00:00,2025-02-08 20:16:43.010005+00:00
d8820e49-04ca-49fb-ae6e-24da3db841fb,Sonia,Tlili,sonia.tlili@capgemini.com,+21691899480,Responsable financier,3,True,True,2025-03-06 01:47:41.393936+00:00,2025-12-22 01:22:14.534365+00:00
c28e7618-80de-42f7-960e-0d5fc0249abb,Foued,Mokhtar,foued.mokhtar@capgemini.com,+21624237725,Content officer interne,12,False,False,2026-03-25 17:33:08.030097+00:00,2026-04-11 21:34:28.472487+00:00
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,Ikram,Najjar,ikram.najjar@capgemini.com,+21698168328,Conseiller client,5,True,True,2024-12-11 05:09:58.961288+00:00,2026-01-23 13:29:15.163375+00:00
28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,Ella,Faure,ella.faure@capgemini.com,+21629627469,Ingénieur qualité,8,True,True,2024-08-18 23:54:47.463206+00:00,2026-04-11 13:05:43.487399+00:00
ab6db78b-7377-4bd2-b600-5e71d3b60e91,Henry,Garnier,henry.garnier@capgemini.com,+21628160828,Assistant RH,2,True,True,2024-01-21 20:10:40.023411+00:00,2024-04-27 11:24:49.267817+00:00
3a08652a-01d6-4fac-9ce5-fcbee3269ae4,Lotfi,Chebbi,lotfi.chebbi@capgemini.com,+21696798132,Architecte logiciel,1,True,True,2023-03-31 18:00:42.522219+00:00,2024-08-23 15:45:37.585701+00:00
b78c727b-e0cf-4632-95c8-6d754d1b626c,Mouna,Maalej,mouna.maalej@capgemini.com,+21696672533,Content manager,4,True,True,2024-01-21 03:12:56.354179+00:00,2025-12-10 11:52:45.320965+00:00
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,Nadia,Kammoun,nadia.kammoun@capgemini.com,+21699183671,Développeur front-end,1,True,True,2025-04-30 02:36:17.092399+00:00,2026-01-10 07:22:52.533532+00:00
96166042-3372-46a1-969f-c215f392ece8,Malek,Bjaoui,malek.bjaoui@capgemini.com,+21698850599,Responsable RH,2,True,True,2024-08-27 17:32:28.999140+00:00,2026-04-11 17:33:04.504843+00:00
b9c5c31c-70c5-4d31-b5fa-06019974af0a,Amine,Tlili,amine.tlili@capgemini.com,+21696866581,Responsable conformité,10,True,True,2023-10-29 07:06:06.181002+00:00,2025-12-25 17:57:14.620405+00:00
7c907411-53e7-4a2f-9fb2-368bef893ae6,Maxime,Simon,maxime.simon@capgemini.com,+21693082295,Gestionnaire paie,2,True,True,2025-04-02 01:07:47.415495+00:00,2026-01-31 00:03:49.205381+00:00
c3cebde2-04c5-4bd6-8742-5138c5699944,Firas,Chebbi,firas.chebbi@capgemini.com,+21654664275,Compliance officer,10,True,True,2025-01-18 10:07:56.369426+00:00,2025-02-25 08:55:19.131693+00:00
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,Julien,Fischer,julien.fischer@capgemini.com,+21640891677,Account manager,5,True,True,2025-04-21 08:56:52.848017+00:00,2025-08-09 06:41:20.034314+00:00
63e9a468-4a9e-41f5-ad39-fa933a0e0e64,Lea,Dubois,lea.dubois@capgemini.com,+21692541681,Customer success manager,9,False,True,2024-10-03 21:38:50.483744+00:00,2025-03-01 21:15:17.057096+00:00
a0aecded-0f41-4eb0-8992-01472f33e2ed,Houda,Saidi,houda.saidi@capgemini.com,+21694496885,Conseiller client,5,True,True,2023-08-23 22:40:08.864378+00:00,2023-11-30 12:26:00.671907+00:00
921a0f6a-b2e3-4312-947d-dbb1a59b7f17,Rami,Messaoudi,rami.messaoudi@capgemini.com,+21620375299,Responsable support,9,True,True,2024-10-24 01:34:28.773852+00:00,2025-05-26 17:31:04.698287+00:00
b129122c-5e22-4eac-ada4-bdeab206bf97,Nadia,Belhaj,nadia.belhaj@capgemini.com,+21692259620,Chargé sourcing,11,True,True,2024-06-18 20:18:02.658280+00:00,2026-04-29 02:18:50.128255+00:00
be819bb5-4387-4c8b-aff9-250ac5ddc5c2,Amine,Hadded,amine.hadded@capgemini.com,+21696344198,Ingénieur logiciel,1,True,True,2025-10-24 14:00:56.753922+00:00,2026-04-17 01:37:56.712270+00:00
133e5f53-d96b-496c-9fda-2cf4d64e21fe,Youssef,Khemiri,youssef.khemiri@capgemini.com,+21692991989,Développeur full-stack,1,False,False,2024-05-23 10:53:25.041150+00:00,2024-12-31 18:54:20.290739+00:00
4c9ed491-fd91-409f-a4ce-61dddd56f08f,Adel,Miled,adel.miled@capgemini.com,+21624839760,Growth marketer,4,True,True,2024-09-07 21:17:35.294757+00:00,2026-01-27 12:05:15.454919+00:00
d2b19326-abcc-4c08-ac49-a94f14bc8481,Kenza,Bagga,kenza.bagga@capgemini.com,+21622959147,Scrum master,6,True,True,2024-09-14 13:20:06.157692+00:00,2024-11-09 10:53:11.288556+00:00
d7187d09-a013-49c8-a1b3-d822b39752f7,Houda,Miled,houda.miled@capgemini.com,+21625330128,Comptable,3,True,True,2025-05-27 14:31:45.384016+00:00,2026-02-14 01:34:16.510172+00:00
ae923cee-de34-4666-b2f5-d8b68dd987f9,Sofiane,Baccouche,sofiane.baccouche@capgemini.com,+21636617539,Responsable ventes,5,True,True,2025-09-29 05:45:06.980724+00:00,2025-12-26 23:09:13.293524+00:00
ea1a0264-de52-481b-a0f7-f867deda082c,Rihab,Horchani,rihab.horchani@capgemini.com,+21652353969,Manager IT,1,True,True,2023-02-14 20:10:44.699471+00:00,2023-07-06 13:32:52.951055+00:00
136f0269-75a4-4b80-bd35-7c42da9c9843,Anis,Sayadi,anis.sayadi@capgemini.com,+21650772297,Customer success manager,9,True,True,2023-04-20 03:14:06.558415+00:00,2026-03-10 20:05:35.840549+00:00
9a1159ca-5027-4cc5-acce-0e458cb282f9,Nesrine,Bouazizi,nesrine.bouazizi@capgemini.com,+21621340224,Sales development representative,5,True,True,2023-08-13 11:17:16.615932+00:00,2023-10-09 07:09:34.134752+00:00
77ed7cf5-803c-4187-83b3-25897714182f,Sophia,Robert,sophia.robert@capgemini.com,+21652907796,Data engineer IoT,7,False,True,2023-08-21 14:51:24.859706+00:00,2023-10-10 19:54:41.566093+00:00
fafdca7b-2cc4-4de9-ae3c-7a78fdef7d92,Lina,Maalej,lina.maalej@capgemini.com,+21620827274,Contrôleur de gestion,3,True,True,2026-01-02 03:04:27.531093+00:00,2026-03-16 23:24:09.658446+00:00
c347dd6b-20d6-49f1-b00c-10e9d401a28a,Foued,Sellami,foued.sellami@capgemini.com,+21627387646,Développeur back-end,1,True,False,2024-08-23 07:59:13.902655+00:00,2025-01-08 08:58:59.208713+00:00
a591d7b9-6744-40ef-b79a-1c739115b99c,Aziz,Mabrouk,aziz.mabrouk@capgemini.com,+21652460724,Responsable développement,6,True,True,2024-12-31 03:38:38.481423+00:00,2025-08-04 03:05:41.114379+00:00
75c4fd88-9e44-46ab-b324-a068f16ab956,Aymen,Miled,aymen.miled@capgemini.com,+21640817546,Customer success manager,9,True,True,2026-03-25 17:32:54.415905+00:00,2026-04-23 03:17:38.835628+00:00
278dc842-25a6-4a12-919b-ae5cb5106a96,Rahma,Guesmi,rahma.guesmi@capgemini.com,+21621843814,Support operations analyst,9,True,True,2025-10-26 22:27:15.460957+00:00,2026-01-01 07:41:11.863565+00:00
c4f2d79f-23af-4742-9bde-78ffe22cfce6,Fatma,Haddad,fatma.haddad@capgemini.com,+21691693934,Responsable financier,3,True,True,2023-06-22 06:36:25.849580+00:00,2024-02-01 19:52:11.076476+00:00
d045ce18-decd-4a51-b04a-c4a0b10839a7,Amine,Hammami,amine.hammami@capgemini.com,+21695807267,Manager IT,1,True,True,2023-10-25 18:12:43.851231+00:00,2026-02-18 09:40:42.654249+00:00
2aefd1c6-5b84-45ec-ba52-ac77cc48ac56,Kenza,Kallel,kenza.kallel@capgemini.com,+21696194387,Architecte logiciel,1,True,True,2025-08-14 02:31:47.187369+00:00,2026-02-14 01:48:28.250441+00:00
68188865-471e-41c4-ab21-d803009fe1ae,Firas,Belhaj,firas.belhaj@capgemini.com,+21622878586,HR Business Partner,2,True,True,2023-11-28 16:59:09.322968+00:00,2024-12-30 05:55:24.681169+00:00
52f2e173-d75b-4075-99c9-bd30847845ad,Houssem,Brahmi,houssem.brahmi@capgemini.com,+21695340289,Développeur full-stack,1,True,True,2023-08-19 05:27:14.086758+00:00,2024-11-04 08:11:14.822447+00:00
7271cad9-975d-443d-9dc6-13dc2769c77d,Mariem,Hadded,mariem.hadded@capgemini.com,+21653464957,Scrum master,6,True,True,2024-07-22 12:47:57.462681+00:00,2025-03-17 06:06:58.833315+00:00
553aa3f4-b0d4-4902-96eb-9580f1ab5102,Bilel,Ferchichi,bilel.ferchichi@capgemini.com,+21640671025,Chargé d’études marketing,4,True,False,2024-05-10 07:34:33.108764+00:00,2025-04-11 14:54:36.436992+00:00
bb262322-0e8b-4c64-957d-3ecaf2e87b49,Leila,Ben Othmen,leila.ben.othmen@capgemini.com,+21628298244,Administrateur systèmes,1,True,True,2024-07-26 00:43:39.374240+00:00,2026-04-03 23:07:46.976346+00:00
9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,Chaker,Guetat,chaker.guetat@capgemini.com,+21628619297,SEO specialist,4,True,True,2025-05-22 04:31:32.414661+00:00,2026-02-25 03:16:50.483656+00:00
0adcb60f-0603-40e1-a5ed-5a689f27bfe2,Aya,Belhaj,aya.belhaj@capgemini.com,+21651779336,Analyste financier,3,True,True,2026-03-04 00:42:34.249823+00:00,2026-03-05 07:34:33.134917+00:00
43381f31-2dca-40f6-af9f-f06934befcd2,Oliver,Thomas,oliver.thomas@capgemini.com,+21626430695,Chargé communication interne,12,True,True,2026-02-13 17:48:23.061987+00:00,2026-02-28 04:53:40.982466+00:00
11938edb-7027-491c-9527-eaf7738ea9cd,Julien,Anderson,julien.anderson@capgemini.com,+21655402846,Chef de projet,6,True,True,2024-09-13 09:26:22.763576+00:00,2025-07-20 14:06:52.205739+00:00
42985594-b4de-4967-9bb0-fa9bd3a9e08f,Paul,Simon,paul.simon@capgemini.com,+21697693241,Ingénieur avant-vente,5,True,True,2024-03-31 21:43:13.348563+00:00,2025-09-25 23:58:44.451682+00:00
fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,Seif,Mokhtar,seif.mokhtar@capgemini.com,+21636424114,Manager IT,1,True,True,2023-06-12 23:40:09.150007+00:00,2024-11-23 05:01:15.128163+00:00
9e386737-237f-4416-ad22-3e4e59f3de3a,Claire,Girard,claire.girard@capgemini.com,+21627047151,Manager IT,1,True,True,2025-09-06 02:09:51.976373+00:00,2025-11-10 21:57:19.495137+00:00
d10a4f93-a536-4542-b5ff-c16717ab9f40,Leila,Sayadi,leila.sayadi@capgemini.com,+21653129938,Coordinateur projet,6,True,True,2023-05-14 16:13:44.995658+00:00,2024-04-18 02:13:44.173352+00:00
7b168703-cc4f-43e5-9775-7d74b4db3f7f,Wassim,Horchani,wassim.horchani@capgemini.com,+21625229522,Coordinateur amélioration continue,8,True,True,2025-05-11 22:59:38.387044+00:00,2025-08-30 23:16:47.568110+00:00
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,Mourad,Hammami,mourad.hammami@capgemini.com,+21628020788,Technicien électronique,7,True,True,2023-05-01 00:44:17.424628+00:00,2023-05-27 19:13:32.245075+00:00
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,Hana,Chebbi,hana.chebbi@capgemini.com,+21691608510,HR Business Partner,2,True,True,2025-07-26 01:38:35.730064+00:00,2025-08-18 09:46:13.277236+00:00
4104f49c-666e-4c48-8185-e1ef630c83c1,Grace,Durand,grace.durand@capgemini.com,+21655521864,Responsable qualité,8,True,False,2025-06-13 01:30:13.433004+00:00,2025-09-01 17:22:53.837308+00:00
eb85b268-bb88-4119-939d-492d2322518f,Skander,Bouazizi,skander.bouazizi@capgemini.com,+21691641002,Développeur embarqué,7,True,True,2024-07-21 17:32:09.058239+00:00,2024-12-31 08:53:37.973642+00:00
eaa9cc85-b28c-4878-9ca7-f4d797d0e0d9,Iyed,Gharbi,iyed.gharbi@capgemini.com,+21623847529,Développeur front-end,1,True,True,2025-01-31 22:25:45.063039+00:00,2025-02-17 00:03:02.401167+00:00
06fcdd2c-53a6-496a-9efa-7dd79a271da4,Rim,Maalej,rim.maalej@capgemini.com,+21697775231,Technicien électronique,7,True,True,2025-02-19 13:31:05.609629+00:00,2025-12-08 11:16:47.448858+00:00
e4f84c7d-fddd-4aec-b66c-9e63b0300989,Adel,Sassi,adel.sassi@capgemini.com,+21693123680,Responsable financier,3,True,True,2023-07-13 06:00:06.089402+00:00,2026-04-01 05:45:47.161641+00:00
50480e44-2e0d-4139-aa9b-67dfcc405d62,Mouna,Rekik,mouna.rekik@capgemini.com,+21620721952,Développeur back-end,1,True,True,2023-08-19 08:53:38.234334+00:00,2024-03-31 10:52:30.599043+00:00
4b3f668a-c5f0-43d5-ab24-83157512c528,Nesrine,Ben Othmen,nesrine.ben.othmen@capgemini.com,+21656595861,Responsable ventes,5,True,True,2024-03-25 22:08:24.102577+00:00,2025-12-23 00:48:53.192729+00:00
0b3a5337-8158-4195-b718-c1f64fec5d76,Jean,Wagner,jean.wagner@capgemini.com,+21625383409,DevOps engineer,1,True,True,2024-03-02 09:03:18.969567+00:00,2025-11-20 18:05:43.325844+00:00
0deccb0f-28c2-4434-a9fc-b509e554f041,Karim,Bouzid,karim.bouzid@capgemini.com,+21656222515,Responsable développement,6,True,True,2024-07-17 07:31:30.655519+00:00,2024-10-07 16:55:38.225853+00:00
af7062e2-a303-4cd5-b817-30e44dc3a4e3,Mia,Sanchez,mia.sanchez@capgemini.com,+21622882740,Acheteur IT,11,False,False,2023-03-27 14:41:12.027143+00:00,2023-12-10 21:17:14.894624+00:00
be09ca96-c6bc-47f0-8da2-2fe50ad27d22,Louis,Wilson,louis.wilson@capgemini.com,+21624553682,Architecte logiciel,1,True,True,2026-03-13 06:55:11.429451+00:00,2026-04-12 21:00:53.037051+00:00
2620e675-d3ba-4ca5-85bf-2dd08f05bca7,Noah,Lemoine,noah.lemoine@capgemini.com,+21692013088,Growth marketer,4,True,True,2025-09-07 18:33:32.767031+00:00,2025-10-16 18:52:28.809092+00:00
f1ea7bc8-4511-4946-992a-69c581e26bef,Wassim,Bensalem,wassim.bensalem@capgemini.com,+21699699083,Acheteur IT,11,True,True,2026-01-10 10:49:10.442522+00:00,2026-04-02 23:34:28.663108+00:00
6a1ea467-ea53-40e2-9b4e-81c03e3120f5,Siwar,Hamdi,siwar.hamdi@capgemini.com,+21698383787,Quality assurance manager,8,True,True,2025-04-30 15:09:56.433524+00:00,2026-01-25 21:25:04.915586+00:00
c30e3c38-9098-40b2-9aed-839d9ad0eeb8,Rahma,Baccouche,rahma.baccouche@capgemini.com,+21621645730,Data analyst,1,True,True,2025-08-23 00:55:36.276343+00:00,2025-12-21 21:01:46.883829+00:00
81b81c2a-9798-487a-8560-c1caab2911c0,Foued,Mejri,foued.mejri@capgemini.com,+21696515089,Conseiller client,5,True,True,2024-08-01 04:47:21.539306+00:00,2025-09-07 14:47:28.242831+00:00
f93fc94f-b705-49f5-954a-4683273857f4,Chaker,Mathlouthi,chaker.mathlouthi@capgemini.com,+21620101720,Technicien électronique,7,True,True,2025-03-05 06:38:12.008582+00:00,2025-12-11 10:22:39.179279+00:00
2b134e66-aa36-4660-912b-882d78802486,Lina,Jlassi,lina.jlassi@capgemini.com,+21691144958,Responsable RH,2,False,False,2025-02-06 08:29:10.603330+00:00,2025-12-16 14:25:25.759059+00:00
71c79692-c503-4f92-9e3b-427e5c06bcf3,Hend,Bagga,hend.bagga@capgemini.com,+21651392502,SEO specialist,4,True,True,2026-02-09 11:04:08.856551+00:00,2026-02-25 02:10:26.389592+00:00
40bd5505-6dbf-49ae-817e-6ca216a5630f,Liam,Lefebvre,liam.lefebvre@capgemini.com,+21691463450,Responsable communication interne,12,True,True,2024-02-19 11:14:04.122890+00:00,2025-02-22 03:29:56.703066+00:00
6531a0f2-47b9-4582-85c5-5d1479aedfd0,Emma,Lopez,emma.lopez@capgemini.com,+21697372239,Talent acquisition specialist,2,True,True,2026-02-10 11:04:36.151820+00:00,2026-04-16 17:19:51.113418+00:00
62f0f942-5b08-4351-9bfb-920a9b2364ec,Khaled,Bouslama,khaled.bouslama@capgemini.com,+21691349185,Délégué protection des données,10,True,True,2026-02-06 04:16:58.656084+00:00,2026-04-24 10:44:28.883449+00:00
